id,study_interval,is_weekend,sleep_start_day_in_study,sleep_start_timestamp,sleep_end_day_in_study,sleep_end_timestamp,type,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
43,2024,False,919,23:51:30,920,07:45:00,SKIN,473,33.358636363636364,-195.6420214843747,1064.5134497261606,0.5306497004412698,1.028328918388892
43,2024,False,920,23:10:30,921,05:02:00,SKIN,351,33.43065527065527,-102.37527079019128,696.7035322489683,0.5242884912242955,1.0388052537740704
43,2024,False,922,02:49:00,922,09:01:30,SKIN,373,34.12904825737266,151.70862961612147,373.8075627346989,0.5194645973420264,1.0292574025970251
43,2024,False,923,02:25:30,923,09:45:00,SKIN,439,33.87567198177677,67.3203308350603,780.6501005552709,0.5194992414717846,1.0526315883363906
43,2024,True,924,01:45:00,924,07:31:30,SKIN,347,32.68020172910663,-343.06457329317163,616.3911152703222,0.5337935464269591,1.0602908151173294
43,2024,False,926,22:15:30,927,08:26:30,SKIN,611,34.47916530278233,508.2984480521736,846.4395325568039,0.5405477286555153,1.087800270424229
43,2024,False,928,00:28:00,928,08:01:30,SKIN,454,34.15986784140969,232.72716107313863,697.5739506633254,0.5454987331816291,1.0975921465069332
43,2024,False,928,22:55:30,929,07:05:30,SKIN,490,33.631928571428574,0.6747296015200845,638.6300316019915,0.5385331827405418,1.0687349185439772
43,2024,False,929,23:38:00,930,07:48:00,SKIN,490,33.73564285714286,51.49472960151979,454.31296979938634,0.5364619662756354,1.068443405499807
43,2024,True,931,00:04:00,931,08:04:00,SKIN,480,32.78855208333333,-401.11447473035514,1105.2164475275204,0.557259318874851,1.0771037267206105
43,2024,True,931,23:23:30,932,08:35:30,SKIN,552,33.92703804347826,163.66053212252518,479.7994158510119,0.5612186889151755,1.0818686408238467
43,2024,False,932,23:00:00,933,07:58:30,SKIN,539,33.21282003710575,-225.15729743833072,656.4600170496851,0.5630519357663286,1.0864081223416555
43,2024,False,934,00:51:00,934,07:05:00,SKIN,374,32.32569518716578,-486.158505089923,1040.5421870888676,0.6110577132272942,1.1194685119009622
43,2024,False,935,00:34:00,935,07:20:30,SKIN,399,33.194486215538845,-151.4868057016174,707.446686470299,0.608816647606977,1.1430782638647818
43,2024,False,936,00:30:30,936,07:55:30,SKIN,445,33.13585393258427,-156.72082475678872,395.88647081446834,0.5943742134787786,1.145534691077038
43,2024,False,936,22:20:30,937,07:29:30,SKIN,549,33.39943533697632,-21.628083853083808,287.44927233387716,0.5726775580324763,1.142988498869352
43,2024,True,939,00:29:30,939,07:51:00,SKIN,441,34.00231292517007,252.1010256410245,355.607171835145,0.5918511986130393,1.162817302917434
43,2024,False,940,00:06:30,940,07:42:30,SKIN,441,33.23138321995465,-76.15640575079487,486.7908259339165,0.579579888507359,1.1717040153238647
43,2024,False,941,00:28:00,941,06:52:00,SKIN,384,33.239674479166666,-61.34816939890515,368.82837047812063,0.5502764243766551,1.1729733996056528
43,2024,False,941,00:28:00,941,06:52:00,SKIN,384,33.239674479166666,-61.34816939890515,368.82837047812063,0.5502764243766551,1.1729733996056528
43,2024,False,941,00:28:00,941,06:52:00,SKIN,384,33.239674479166666,-61.34816939890515,368.82837047812063,0.5502764243766551,1.1729733996056528
43,2024,False,941,00:28:00,941,06:52:00,SKIN,384,33.239674479166666,-61.34816939890515,368.82837047812063,0.5502764243766551,1.1729733996056528
43,2024,False,941,23:32:00,942,06:45:30,SKIN,434,33.249930875576034,-47.178181818182566,572.307875206694,0.5476775292658789,1.1726849767734369
43,2024,False,942,22:36:00,943,07:07:30,SKIN,512,33.74833984375,178.6391074681269,473.14782854914665,0.5518817109597408,1.1759799822399497
43,2024,False,943,23:19:00,944,06:57:00,SKIN,458,33.68188864628821,129.3636156648463,490.94037267006934,0.5530558000203598,1.1902181143499306
44,2022,True,1,01:34:00,1,08:49:00,SKIN,434,34.79706221198157,,,,
44,2022,False,2,01:26:30,2,09:44:30,SKIN,495,34.8919393939394,,,,
44,2022,False,3,00:09:30,3,08:05:00,SKIN,475,34.31130526315789,-230.7345506912443,573.4502520689275,0.3114743132306796,0.986586559572664
44,2022,False,4,00:21:00,4,08:22:30,SKIN,482,34.859927385892114,15.150506912439596,205.08094208454716,0.272038679712795,0.8738210403742028
44,2022,False,5,00:09:30,5,08:25:30,SKIN,496,34.97873991935484,58.93101659751483,107.39118083124048,0.2634565503159807,0.7736327415875509
44,2022,False,6,02:28:30,6,09:14:30,SKIN,402,34.8696144278607,1.9470954356856964,507.0889960339992,0.2392809117121831,0.8627834916753535
44,2022,True,7,02:38:30,7,11:15:30,SKIN,517,34.572562862669244,-148.5674585062225,581.4715960870963,0.2326920765289154,0.9035540160137197
44,2022,True,8,01:11:00,8,10:00:00,SKIN,469,34.469296375266524,-168.46406070138073,628.0451428529341,0.2378541675930298,0.9427629954285148
44,2022,False,9,01:14:00,9,09:04:00,SKIN,470,34.36402127659574,-203.529239631338,464.0310420957394,0.2519693986008144,0.9406626366622208
44,2022,False,9,22:41:00,10,06:13:30,SKIN,450,34.65211111111111,-32.61399769585296,271.46176187926903,0.2377155451420481,0.923220885883166
44,2022,False,11,03:50:00,11,10:09:00,SKIN,379,34.34895778364116,-114.89511111111278,539.9593485678779,0.2462119158764649,0.9473278947804888
44,2022,False,12,01:00:30,12,08:15:30,SKIN,435,34.41472413793103,-85.96158929722696,298.37293145863805,0.2441315896481223,0.934666097587444
44,2022,False,13,00:57:30,13,08:55:30,SKIN,478,34.807625523012554,74.33588888888698,322.1098320123274,0.2390161637971859,0.9290634113966364
44,2022,True,14,00:53:30,14,09:40:30,SKIN,527,34.9258064516129,106.04282936508024,683.8451981209219,0.2418942543379823,0.9549106486150508
44,2022,True,15,01:43:30,15,10:08:30,SKIN,505,34.84969306930693,26.578582949310658,469.0501810328569,0.2380958313582825,0.9568623432528036
44,2022,False,16,01:59:00,16,10:03:00,SKIN,484,35.26699380165289,224.89056813142088,598.2648386559449,0.2736259940398591,0.9727563669514436
44,2022,False,17,01:03:30,17,08:12:00,SKIN,428,34.71049065420561,-37.052626728111136,308.3007505781716,0.2649372975904305,0.9653942177646528
44,2022,False,17,22:54:30,18,08:14:30,SKIN,548,34.64887773722628,-57.4844853352879,611.9704823526554,0.2574467273627142,0.9719431661909508
44,2022,True,22,01:33:30,22,11:11:30,SKIN,571,35.09384413309983,169.46247695852435,321.38173659704626,0.2654087749415284,0.9595239105554626
44,2022,False,23,02:42:30,23,10:08:30,SKIN,443,34.706557562076746,-20.91795986046236,277.9060977306217,0.258374772018939,0.9515174409276578
44,2022,False,24,01:37:00,24,09:36:30,SKIN,480,34.926239583333334,62.00513824884911,350.22879821714014,0.2555578381703615,0.9469791770684866
44,2022,False,25,01:06:00,25,08:32:30,SKIN,441,34.93657596371882,59.19635443379775,491.17278044950217,0.2530207021189882,0.9525610008973602
44,2022,False,26,01:09:00,26,09:14:30,SKIN,486,35.06593621399177,125.53899581589576,333.9386137765832,0.2560689933756779,0.9472493959406012
44,2022,False,27,00:54:30,27,08:44:00,SKIN,469,34.3141684434968,-228.9542738561213,522.2157254090998,0.2664289651660961,0.9517299628920208
44,2022,True,28,01:13:00,28,08:30:30,SKIN,429,34.73963869463869,-24.63468894009202,284.55412948527373,0.2608194402064566,0.9466236344493952
44,2022,True,29,02:12:30,29,11:11:30,SKIN,539,34.769851576994434,-7.333266129029653,421.3923095401842,0.2556128492364138,0.9437769902640188
44,2022,False,30,02:37:00,30,09:19:00,SKIN,402,35.17360696517413,151.3709907834109,184.11757226567715,0.264052399235926,0.936382370560602
44,2022,False,31,01:07:00,31,10:02:30,SKIN,536,35.05866604477612,134.55771966527027,374.0057113741059,0.2702670807896108,0.932440596988262
44,2022,False,32,02:04:30,32,10:03:30,SKIN,479,35.00321503131524,93.68737447698732,178.6881163599901,0.2730684629227371,0.9225080131241506
44,2022,False,33,00:35:30,33,07:45:30,SKIN,430,34.44537209302325,-155.76897489539806,432.048685907037,0.2654861757806614,0.9181327706761336
44,2022,False,34,03:05:00,34,11:15:30,SKIN,485,34.872525773195875,31.47662133891208,210.9342715276871,0.2656489502103477,0.9182716576689376
44,2022,True,35,05:36:00,35,13:57:30,SKIN,502,35.096105577689244,144.81698744769528,332.0581238614395,0.2699974587569868,0.9275353304341892
44,2022,True,36,05:28:00,36,12:46:30,SKIN,439,34.97715261958997,74.4223953974888,312.3616533866152,0.272130572456824,0.9178846161034462
44,2022,False,37,05:56:00,37,13:17:30,SKIN,442,35.05424208144797,90.41066336633776,524.4306829760317,0.2734144966949888,0.9176470523457668
44,2022,False,38,01:36:00,38,07:52:30,SKIN,371,34.200687331536386,-240.7811287128716,563.0951838119654,0.2903987717618407,0.918593432425094
44,2022,False,39,01:31:00,39,09:17:00,SKIN,466,33.81655579399142,-481.4419702970299,1126.2617924646474,0.3369234092895665,0.94721933694109
44,2022,False,40,01:25:30,40,09:51:00,SKIN,505,34.67543564356436,-88.0,518.9065076238476,0.3366307887246411,0.9554380741977846
44,2022,False,41,03:23:00,41,12:32:00,SKIN,549,34.97265027322404,54.96835051546441,224.51059746509415,0.3276166833052144,0.9359814072713872
44,2022,True,42,05:29:00,42,12:49:00,SKIN,440,35.14797727272727,97.7551612903244,287.5929942247458,0.3250773052099353,0.9350115813389496
44,2022,True,43,02:48:00,43,08:21:00,SKIN,333,34.82087087087087,-34.94354838709478,171.0849689906463,0.3250611452483007,0.9342207790776156
44,2022,False,44,03:38:30,44,11:15:30,SKIN,457,34.52834792122538,-157.289278350514,432.8378136409447,0.3292834973525703,0.926399891919748
44,2022,False,45,03:08:30,45,10:32:30,SKIN,444,34.71977477477478,-67.821443298968,415.0111706557218,0.3296314961140403,0.9263014616266468
44,2022,False,46,02:31:30,46,10:41:00,SKIN,489,35.009366053169735,66.91489690721937,244.55240670382045,0.3193195562245451,0.9106558616019244
44,2022,False,47,03:01:00,47,11:55:30,SKIN,535,35.03820560747664,59.90182291666497,454.63889633421786,0.3221705178664595,0.9132725262539214
44,2022,False,48,03:18:00,48,09:07:00,SKIN,349,34.41151862464184,-179.63761458333283,520.4037403244292,0.329823285605042,0.9163432746267266
44,2022,True,49,01:16:00,49,07:55:00,SKIN,399,34.274323308270674,-249.3986886275761,505.8916044840589,0.3385098429171357,0.9229031007769154
44,2022,True,50,05:02:30,50,12:51:00,SKIN,468,34.96362179487179,17.49487500000032,381.9482831759378,0.334147951758356,0.9223116708312924
44,2022,False,51,03:48:30,51,09:51:30,SKIN,363,34.42831955922865,-170.99591221004994,357.9706426792545,0.3347907720559712,0.923692979072872
44,2022,False,52,03:30:30,52,10:54:00,SKIN,443,34.812449209932275,-15.172356660785226,266.2725073513575,0.329440496674824,0.9250045526080072
44,2022,False,53,02:30:30,53,10:31:00,SKIN,480,34.47716666666667,-177.37519457601957,503.6952459393069,0.3334889222565891,0.931822862195944
44,2022,False,54,01:13:30,54,07:58:30,SKIN,405,33.806864197530864,-408.96731636263576,669.9388634638162,0.3741249613875788,0.943515424422715
44,2022,False,55,02:35:00,55,09:02:00,SKIN,387,34.20290697674418,-227.6502022703189,650.7510874515865,0.3833698239942466,0.9489038037093716
44,2022,True,56,03:03:00,56,08:57:00,SKIN,354,34.20853107344633,-193.3597780790642,480.9543160417816,0.3867783387393136,0.9556311140894472
44,2022,True,57,01:57:30,57,09:42:00,SKIN,464,34.94760775862069,72.5962174330034,121.2691075121984,0.3841145441501709,0.9434717084278198
44,2022,False,58,02:04:30,58,09:00:00,SKIN,415,34.37386746987952,-173.17241328729142,468.82540861156303,0.3882169304724201,0.9495983128892956
44,2022,False,59,01:46:30,59,08:16:00,SKIN,389,33.82578406169666,-365.7875650255228,977.986949941609,0.4175255284123592,0.9721856534286848
44,2022,False,60,00:45:00,60,09:04:00,SKIN,499,33.8172244488978,-439.309999375615,1655.0516521073878,0.4314927050304513,1.0157119241731305
44,2022,False,61,00:57:30,61,08:19:30,SKIN,442,33.76987556561086,-367.75116781853467,540.129703522427,0.4480482808065766,1.0164622807547072
44,2022,False,62,01:48:00,62,09:09:30,SKIN,442,34.022239819004525,-212.38872392414305,516.8779759053141,0.4501227803590975,1.0242479582056607
44,2022,True,63,02:01:00,63,12:12:30,SKIN,612,34.94705882352941,211.24222917433508,561.1509110892657,0.4563797963979416,1.0295354327158628
44,2022,True,64,03:33:00,64,10:20:30,SKIN,408,34.70198529411765,40.83815278289149,246.11547603621148,0.4531540179198657,1.0337903504401946
44,2022,False,65,02:50:00,65,08:58:30,SKIN,369,34.76047425474255,58.516932296292,195.42135180311743,0.4428482989026365,1.0320614101468608
44,2022,False,66,00:40:30,66,08:30:30,SKIN,470,34.53355319148936,1.2232385120369145,431.6276998135727,0.4345153456646471,1.0339003613922126
44,2022,False,67,01:06:00,67,08:31:30,SKIN,446,34.280908071748875,-98.94475309992777,282.06767374649644,0.4238607293930703,1.021027867730416
44,2022,False,67,23:12:00,68,08:45:30,SKIN,574,34.62869337979094,56.10438065087146,583.8321206066757,0.4212184256289616,1.0203185741748848
44,2022,False,69,01:01:30,69,08:56:30,SKIN,475,34.49857894736842,-15.37651426974844,318.6352282969747,0.4011265670944929,0.9982104630088908
44,2022,True,70,01:11:00,70,10:13:30,SKIN,543,34.02080110497238,-267.5156448232192,499.12465722858906,0.4100965962576268,0.9931345818023494
44,2022,True,71,01:30:30,71,10:44:30,SKIN,554,34.696516245487366,101.4112573995153,350.7513921072241,0.4021058377246323,0.9984638174998448
44,2022,False,72,01:04:00,72,08:38:30,SKIN,455,34.723571428571425,95.59913739490912,349.89221444074064,0.3852408951315239,1.0002157059674133
44,2022,False,73,01:43:30,73,08:33:30,SKIN,410,34.62851219512195,47.16999193826996,225.0252915596357,0.38086221229577,1.0008505695867422
44,2022,False,73,23:59:00,74,08:08:30,SKIN,490,34.92474489795919,200.2526259798433,373.17360170790926,0.389777490303607,1.0028848234117251
44,2022,False,75,01:15:00,75,09:27:30,SKIN,493,34.92723123732252,202.70442777155768,712.9622957163956,0.3959360887119407,1.0155574910601806
44,2022,False,76,01:23:30,76,08:23:30,SKIN,420,35.16734523809524,273.53725083986683,419.2168282668572,0.4040661732630986,1.0268196375067602
44,2022,True,77,02:24:30,77,10:04:30,SKIN,460,34.507489130434784,2.0493421052615304,409.79665495222434,0.3908198829032269,1.0273216625253114
44,2022,True,78,01:31:30,78,10:07:30,SKIN,516,34.97438953488372,234.19608094356957,435.1602771403268,0.4009803652758705,1.022409970511519
44,2022,False,79,02:26:00,79,09:41:30,SKIN,436,34.328027522935784,-83.92722617946492,601.917110766517,0.4000796636563193,1.0259333607625447
44,2022,False,81,00:26:30,81,08:16:30,SKIN,470,34.900159574468084,172.3050000000003,339.7216258512344,0.4045250073530156,1.0275826763218012
44,2022,False,81,23:20:30,82,08:16:30,SKIN,536,35.03346082089552,267.95048936170497,501.81114911241457,0.4126788532618354,1.0343122526605442
44,2022,False,83,00:53:30,83,08:48:30,SKIN,475,34.71353684210526,40.38670731707316,260.01177363749593,0.4144465967775384,1.026726825592379
44,2022,True,84,01:18:30,84,06:43:30,SKIN,325,35.17384615384616,177.17465156794424,191.7479451022809,0.4089873651049988,1.0137967520633455
44,2022,True,85,01:34:30,85,09:41:00,SKIN,486,34.62954732510288,0.0,451.3688504116144,0.4033190488142226,1.002771212738598
44,2022,False,86,03:40:00,86,08:56:30,SKIN,317,34.338943217665616,-92.12150205761282,279.97335785918403,0.3998024916270752,0.996603800740774
44,2022,False,87,01:38:30,87,09:38:00,SKIN,479,34.527849686847595,-48.30412891985907,299.17440192215145,0.3935366113446626,1.0027387800718104
44,2022,False,88,00:57:00,88,09:33:00,SKIN,516,34.09726744186047,-274.2157839721258,750.7387772856746,0.4015961965579867,1.0093577836968533
44,2022,False,89,01:22:30,89,08:48:00,SKIN,445,34.84097752808989,94.08644032921984,307.5298649526667,0.3793788022606476,0.9820515292524854
44,2022,False,90,01:45:30,90,08:13:00,SKIN,387,34.01428940568476,-238.10481481481293,741.1879525529221,0.3665889032861569,0.9504958057142028
45,2022,False,1,01:14:30,1,09:13:30,SKIN,470,33.902712765957446,,,,
45,2022,False,2,01:08:30,2,08:55:30,SKIN,466,33.80361587982833,,,,
45,2022,False,3,02:01:30,3,09:33:30,SKIN,449,33.52167037861916,-126.59353004291916,607.8140734938206,0.1976979006131334,1.1300695273490595
45,2022,False,4,02:21:30,4,09:41:30,SKIN,439,34.3094874715262,200.3258622500216,539.6995378957363,0.3261561818739377,1.1343720110519175
45,2022,True,5,01:07:30,5,09:53:30,SKIN,526,34.253745247148295,184.64308510638512,889.7216421626508,0.3272166956758511,1.1867465773581454
45,2022,True,6,03:00:00,6,11:34:30,SKIN,515,34.42666990291262,179.44706162526927,804.9932088851929,0.3496093778965549,1.1927461636242875
45,2022,False,7,02:45:00,7,09:47:30,SKIN,423,34.5721158392435,134.67076045627073,214.5021910682553,0.3779776339794267,1.113961855521304
45,2022,False,8,03:09:30,8,10:35:00,SKIN,445,33.98430337078651,-59.95081749049496,888.396514421911,0.3528786569994619,1.173626065441764
45,2022,False,9,02:33:30,9,07:55:00,SKIN,321,34.04269470404984,0.0,337.9531940809684,0.330579905759203,1.160634903236852
45,2022,False,10,02:35:00,10,10:53:30,SKIN,499,34.21380761523046,42.69267133956237,821.4455491707195,0.3140925052484882,1.1781676136189123
45,2022,False,11,05:00:30,11,10:56:00,SKIN,355,34.05930985915493,0.0,483.8946059154114,0.2982664514184967,1.1780334067607414
45,2022,True,12,03:26:30,12,11:09:30,SKIN,459,34.28037037037037,66.0095396285542,937.951926736394,0.2891599846537303,1.205636813824153
45,2022,False,14,02:47:30,14,10:24:30,SKIN,457,34.92972647702407,327.174919839681,454.0555870288517,0.3574980956604839,1.179284222076333
45,2022,False,17,02:33:30,17,10:16:00,SKIN,462,34.47314935064935,110.59028879050676,455.7785629865248,0.352478158699213,1.162331776274288
45,2022,False,18,01:10:30,18,10:17:30,SKIN,547,35.0986563071298,462.1663498098824,759.6377978913952,0.4116229602045702,1.1504412885874633
45,2022,True,19,01:13:30,19,10:15:30,SKIN,538,35.27883828996283,544.3378988874792,1201.190610205056,0.4724960402073319,1.1651106020761872
45,2022,True,20,02:49:00,20,10:21:30,SKIN,423,35.12897163120567,358.95833333333394,862.5123219134985,0.4976062501620734,1.170989843077403
45,2022,False,21,01:23:00,21,09:33:30,SKIN,491,34.3580549898167,30.994899814395467,397.5595036954619,0.4827563810928839,1.1570168635144091
45,2022,False,22,00:53:00,22,09:33:00,SKIN,520,34.79506730769231,252.50151480637945,600.1757668356877,0.4792399175127885,1.1455682540019911
45,2022,False,23,01:02:30,23,09:16:30,SKIN,494,34.243694331983804,-25.309886948452917,311.6925744987093,0.4676226928374385,1.1316392804694408
45,2022,False,24,01:16:30,24,10:01:30,SKIN,525,34.99388571428572,359.3090774487464,652.9990743561648,0.4748257973633448,1.121656030016918
45,2022,False,25,03:03:30,25,10:25:30,SKIN,442,34.98847285067873,289.3781160432227,468.41276554227807,0.4793564596525829,1.1103207638298076
45,2022,True,26,02:56:30,26,09:51:30,SKIN,415,35.224036144578314,359.38217922606964,571.077409024816,0.4961145460353161,1.1034202492417082
45,2022,True,27,02:01:00,27,09:05:30,SKIN,425,35.213564705882355,349.0109602950197,509.9163136613788,0.5082017055491592,1.0938240509393755
45,2022,False,28,00:34:00,28,09:40:30,SKIN,547,34.60258683729433,96.22656310679668,521.888746613171,0.4978918925412775,1.0885184974535635
45,2022,False,29,03:06:00,29,08:50:30,SKIN,345,34.88834782608696,151.26117876056014,742.3133871015161,0.4935032195828666,1.099597213732736
45,2022,False,30,01:18:30,30,09:12:00,SKIN,473,34.872684989429175,188.9803571428565,338.5961777714547,0.4885873313477403,1.0873568827276228
45,2022,False,31,02:54:00,31,10:26:30,SKIN,453,34.972317880794705,181.29152482269276,360.4614045752678,0.4785610202804058,1.0778157516920504
45,2022,False,32,04:14:30,32,10:22:30,SKIN,368,35.12805706521739,193.37304387568656,468.3617632411188,0.464092654654695,1.0757842479399649
45,2022,True,33,03:23:30,33,10:31:30,SKIN,413,34.27030266343826,-137.23336380255932,334.3650120837847,0.4155069619765417,1.0671101632804512
45,2022,True,34,02:33:00,34,09:20:00,SKIN,407,34.870221130221125,30.58760576923123,205.64045559382063,0.4117272319884509,1.0605615985664885
45,2022,False,35,01:04:00,35,12:05:30,SKIN,662,34.51044561933534,-188.4195576923048,842.8312361722346,0.4045819621871144,1.063928281496406
45,2022,False,36,05:12:00,36,10:45:00,SKIN,333,34.7990990990991,0.0,434.1019797298359,0.4018733515174382,1.0614829380945925
45,2022,False,37,02:08:30,37,11:03:00,SKIN,534,34.8009925093633,0.0,206.59542396990585,0.4015728527045409,1.060253939127751
45,2022,False,38,02:26:30,38,09:27:30,SKIN,421,35.12173396674584,105.88690417690668,254.21989982470404,0.38231333296818,1.0323801568581172
45,2022,False,39,03:06:30,39,09:59:00,SKIN,412,35.03655339805825,67.51378435518018,402.1920822280226,0.3590688730396777,1.0297250820371413
45,2022,True,40,02:09:30,40,08:13:00,SKIN,363,34.79787878787879,-27.1546511627912,297.82320297462866,0.3405471561738046,1.015886510853375
45,2022,True,41,02:14:00,41,09:35:30,SKIN,442,34.55158371040724,-141.92676532769656,373.5145572766196,0.3109785149464509,1.0120276477989352
45,2022,False,42,01:46:30,42,10:45:00,SKIN,538,34.95381970260223,35.223869565215864,312.9767483496107,0.2921968603152686,0.9847554872201566
45,2022,False,43,02:21:30,43,10:53:00,SKIN,511,34.59178082191781,-147.54388436437148,560.7403493411839,0.2908022933076492,0.9927161374239896
45,2022,False,44,00:17:30,44,09:33:30,SKIN,556,35.481807553956834,334.317877286514,473.46858803671785,0.3148936640556035,0.9898666102453748
45,2022,False,45,01:48:00,45,10:07:30,SKIN,500,34.09775,-387.4674947145868,2703.240812670905,0.3399843530525705,1.0777172700896094
45,2022,False,46,01:43:00,46,10:23:30,SKIN,521,34.74945297504799,-63.5620441689025,615.0172438749578,0.3344155621920558,1.0801239795929407
45,2022,True,47,02:27:30,47,11:02:30,SKIN,515,35.037145631067965,80.66405000459781,497.0793515788391,0.3294915600852533,1.0800183641788683
45,2022,True,48,03:21:00,48,09:48:00,SKIN,387,35.39789405684755,200.22515019762977,485.7676261541201,0.3416284979575164,1.0808277366404244
45,2022,False,49,00:22:30,49,09:10:00,SKIN,527,35.54380455407969,349.5528531114978,527.2251608506776,0.3559917003214302,1.0614992662873397
45,2022,False,50,02:23:30,50,09:19:00,SKIN,415,35.457987951807226,239.65069078040324,400.6239493770991,0.3691527328075677,1.047748465495728
45,2022,False,51,01:14:30,51,11:36:00,SKIN,621,34.65803542673108,-138.16068921775877,1168.7805788971018,0.3584814704023772,1.0711470423638678
45,2022,False,52,02:26:00,52,11:16:00,SKIN,530,34.930056603773586,11.052826086954155,288.5147482350003,0.3581170009121475,1.0632489216431773
45,2022,False,53,02:02:30,53,10:37:30,SKIN,515,34.970417475728155,14.666851108228002,855.3439372258727,0.336624791650321,1.08000767273266
45,2022,True,54,01:43:30,54,11:07:30,SKIN,564,34.576719858156025,-187.520049220675,397.0457896450535,0.3419177704731508,1.075565296173865
45,2022,True,55,01:12:00,55,09:08:00,SKIN,476,34.32753151260504,-263.2208100928383,573.8930065983441,0.3571856776874048,1.0817737810681225
45,2022,False,56,00:39:00,56,12:05:30,SKIN,674,34.23347181008902,-429.99936232214895,922.2645565245766,0.3699525975809331,1.0865591541348227
45,2022,False,56,23:58:30,57,10:37:30,SKIN,639,34.68890453834116,-93.7427578472234,738.8777096227277,0.3644420645471775,1.0863849983714178
45,2022,False,58,01:43:30,58,10:13:30,SKIN,510,34.47796078431372,-182.3994780940302,489.4295794295613,0.3678258930956612,1.0866600205782877
45,2022,False,59,02:13:30,59,12:05:30,SKIN,591,34.32188663282572,-282.5920703006413,1648.1353115849197,0.378913384162962,1.1047905829035374
45,2022,False,60,03:39:00,60,11:41:30,SKIN,483,34.98698757763975,90.29287655633016,255.530852394877,0.3801629095648826,1.1016116439085426
45,2022,True,61,02:28:30,61,10:50:00,SKIN,501,34.86145708582834,30.76705208016574,269.79883042676374,0.3790822500795279,1.0965782707236875
45,2022,True,62,02:11:30,62,08:57:30,SKIN,399,34.603208020050126,-77.91708845208996,435.6568647187669,0.3758865029950331,1.0933129043930117
45,2022,False,63,00:48:00,63,09:09:00,SKIN,501,34.7436626746507,-27.46796068796175,278.0422697891481,0.3630239182261714,1.088900406971163
45,2022,False,63,23:56:30,64,08:20:30,SKIN,485,34.09370103092783,-329.78295250974406,1625.9017476621084,0.3852882319160081,1.126785018225634
45,2022,False,65,00:23:30,65,10:19:00,SKIN,591,34.24883248730964,-310.1765359448618,1087.2935985631775,0.3944540831486731,1.135892197169013
45,2022,False,66,00:50:30,66,07:32:30,SKIN,402,35.02726368159204,101.94631565171768,183.91705143009312,0.3971965799269638,1.1265820114439593
45,2022,False,67,00:02:30,67,10:21:00,SKIN,618,34.48533171521036,-161.43773575689556,572.3837586592417,0.4007592157626407,1.133213020596946
45,2022,True,68,01:16:00,68,08:33:30,SKIN,438,34.82106164383562,32.6326727159867,146.0682900766842,0.395343498602844,1.1289896279003415
45,2022,True,69,01:57:30,69,09:20:30,SKIN,443,34.86707674943567,53.38988359173891,378.4297307445668,0.3924329029062496,1.1270719433260403
45,2022,False,70,01:38:00,70,10:57:00,SKIN,559,34.56960644007156,-81.9925360312227,434.5621462699492,0.3937398911833268,1.123563618119359
45,2022,False,71,00:19:30,71,07:37:30,SKIN,438,34.86398401826484,51.43267271598597,225.6546658622101,0.3925718479796425,1.1206238621075408
45,2022,False,72,01:03:30,72,11:02:00,SKIN,595,34.08685714285714,-374.5087458650778,1043.805038368795,0.4090431887907993,1.1368421609953177
45,2022,False,73,00:43:00,73,07:21:30,SKIN,399,34.53902255639098,-70.72715899187642,270.5893392709549,0.4097561377902144,1.1331754481914278
45,2022,False,73,23:05:00,74,11:54:00,SKIN,769,34.46973992197659,-156.66841657027544,965.8181639802642,0.3862857823455488,1.1356807899439032
45,2022,True,75,00:47:00,75,10:44:30,SKIN,590,34.64615254237288,-16.117289696310763,182.9135993681848,0.3698590729928175,1.0623034316481246
45,2022,True,76,01:09:30,76,09:35:30,SKIN,506,34.354298418972334,-150.68455618329972,661.2723685714882,0.3753825160687479,1.0635131990890752
45,2022,False,76,23:49:00,77,10:21:00,SKIN,632,34.4284414556962,-124.02293772566918,1202.529905470321,0.3727675511256845,1.0788381010752823
45,2022,False,78,01:37:30,78,07:23:30,SKIN,346,34.93239884393064,106.47062270082095,318.4988459488377,0.3507205557369379,1.0744717371291397
45,2022,False,79,03:23:30,79,10:07:30,SKIN,404,34.430495049504955,-64.42543139764166,583.3171529968968,0.3106481726161196,1.0762090920803844
45,2022,False,80,00:16:00,80,07:22:30,SKIN,427,35.29804449648712,302.3503980029873,492.2772304979153,0.2968993575317868,1.0791822131535678
45,2022,False,80,23:38:30,81,09:45:30,SKIN,580,35.066560344827586,276.42591532021834,979.988310578512,0.3079575123510639,1.0789350109819749
45,2022,True,82,02:59:00,82,10:42:00,SKIN,463,34.48222462203024,-42.104538039686304,303.8355833122041,0.3038228917299587,1.0811941597757797
45,2022,True,83,02:33:30,83,09:38:00,SKIN,424,34.40286556603773,-64.21434725005929,393.5013376597781,0.2986695293015234,1.069690881285477
45,2022,False,84,01:24:30,84,11:33:30,SKIN,609,34.854638752052544,182.8974705771543,349.94931690231897,0.3022796077504771,1.0700122065298636
45,2022,False,85,00:40:00,85,07:38:30,SKIN,419,35.315334128878284,305.4203706045064,517.2559768022038,0.3238072962129167,1.0742299115296157
45,2022,False,86,02:12:00,86,11:12:00,SKIN,540,34.95807407407408,180.0326481457887,714.7283644415438,0.3194292903054213,1.0754961313744535
